,bio_group,time_label,scenario,percent_change,sensitivity,sensitivity_negative
456,seabirds,10 years later,EB-1,-0.0982855582075209,1.2,-1.2
457,seabirds,10 years later,EB-2,-0.0203941784930949,1.2,-1.2
458,seabirds,10 years later,EB-3,-0.0104019240155461,1.2,-1.2
459,seabirds,10 years later,EB-4,0.0274483185695972,1.2,-1.2
460,seabirds,10 years later,JF-1,0.0598841562822688,1.2,-1.2
461,seabirds,10 years later,JF-2,0.0602124241263646,1.2,-1.2
462,seabirds,10 years later,JF-3,0.2702194370525884,1.2,-1.2
463,seabirds,10 years later,JF-4,0.058980999930967,1.2,-1.2
464,seabirds,20 years later,AP-1,0.2394404854787263,1.2,-1.2
465,seabirds,20 years later,AP-2,0.5134245270191684,1.2,-1.2
466,seabirds,20 years later,AP-3,0.6584909527890421,1.2,-1.2
467,seabirds,20 years later,AP-4,-0.0836349649794426,1.2,-1.2
468,seabirds,20 years later,TP-1,-1.4629377975335207,1.2,-1.2
469,seabirds,20 years later,TP-2,-1.4791143333369956,1.2,-1.2
470,seabirds,20 years later,TP-3,-1.4101682907317292,1.2,-1.2
471,seabirds,20 years later,TP-4,-1.2191078591645912,1.2,-1.2
472,seabirds,20 years later,EB-1,-0.7842467840859606,1.2,-1.2
473,seabirds,20 years later,EB-2,-0.7054646700006307,1.2,-1.2
474,seabirds,20 years later,EB-3,-0.6024006285264338,1.2,-1.2
475,seabirds,20 years later,EB-4,-0.1585011170102129,1.2,-1.2
476,seabirds,20 years later,JF-1,-0.5094368975276037,1.2,-1.2
477,seabirds,20 years later,JF-2,-0.2541680053115064,1.2,-1.2
478,seabirds,20 years later,JF-3,-0.2174860485949881,1.2,-1.2
479,seabirds,20 years later,JF-4,-0.6668155703770717,1.2,-1.2
